product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
102,Books,52,1301,1,975,31,12,21
102,Sports equipments,59,439,1,1800,30,6,20
102,Computer accessories,54,687,2,1150,32,5,30
102,Beauty products,58,678,1,1250,19,17,22
102,Computer accessories,60,950,2,1300,42,12,20
102,Computer accessories,,,,1300,30,20,30
102,Beauty products,,,,1200,20,20,20
102,Sports equipments,58,275,1,1800,45,14,35
102,Sports equipments,54,2155,1,509,17,13,13
102,Sports equipments,58,177,1,100,16,15,16
102,Sports equipments,59,1104,1,8809,52,52,17
102,Clothes,58,138,6,14900,48,30,48
102,Office furnitures,56,296,2,1050,100,7,15
102,Office furnitures,57,520,1,950,29,10,25
102,Books,35,377,2,500,19,17,25
102,Beauty products,58,733,6,100,18,6,14
102,Sports equipments,45,3033,5,12400,35,35,50
102,Clothes,36,215,1,700,45,10,31
102,Sports equipments,39,700,2,253,18,11,13
102,Computer accessories,45,1194,1,1413,40,16,31
102,Home construction,57,354,4,1150,27,15,16
102,Office furnitures,36,654,3,18667,88,28,67
102,Home construction,34,376,1,65,17,12,17
102,Beauty products,54,947,4,700,36,12,30
102,Beauty products,42,567,3,1075,34,31,34
102,Office furnitures,42,244,4,4050,30,53,30
102,Computer accessories,60,430,1,200,16,6,11
102,Beauty products,35,2618,1,1200,16,22,11
102,Beauty products,57,651,1,500,25,15,20
102,Beauty products,38,409,2,8817,43,24,47
102,Clothes,50,364,2,100,24,11,16
102,Beauty products,58,989,1,2050,42,25,15
102,Home construction,42,2115,1,13600,58,28,58
102,Home construction,58,734,3,250,17,4,12
102,Sports equipments,60,300,4,24050,80,30,60
102,Clothes,59,1935,3,300,27,11,15
102,Books,55,266,3,667,20,17,18
102,Books,58,339,1,7100,29,8,29
102,Home appliances,60,804,1,600,23,25,20
102,Home construction,59,374,2,1450,38,31,24
102,Home construction,55,747,1,6250,53,23,28
102,Office furnitures,28,1252,3,400,20,30,11
102,Books,26,567,1,283,18,12,13
102,Clothes,47,1090,1,850,16,14,11
102,Clothes,58,871,1,1200,40,10,37
102,Agro products,48,557,4,350,44,17,30
102,Agro products,51,93,1,200,16,15,15
102,Home appliances,55,316,2,150,16,4,11
102,Home construction,35,1101,1,250,42,2,30
102,Office furnitures,41,1047,1,2240,76,10,14
102,Clothes,25,2021,1,213,21,2,14
102,Beauty products,60,196,4,1150,30,30,30
102,Home appliances,59,273,1,8850,16,10,16
102,Sports equipments,58,1969,2,3000,69,11,11
102,Computer accessories,58,803,3,10900,71,25,45
102,Books,58,246,1,300,37,20,20
102,Housewares,32,926,1,600,17,17,17
102,Sports equipments,51,1081,1,415,23,19,18
102,Computer accessories,54,457,1,400,30,10,20
102,Agro products,59,796,3,8150,50,20,40
102,Sports equipments,60,956,4,5250,66,15,33
102,Office furnitures,49,472,1,700,20,15,20
102,Sports equipments,53,240,1,650,34,15,15
102,Sports equipments,24,718,2,200,41,2,29
102,Clothes,44,854,3,1000,35,28,16
102,Stationery,57,223,4,1500,60,20,29
102,Clothes,59,486,1,253,20,10,18
102,Clothes,42,148,4,800,29,10,25
102,Sports equipments,58,1590,4,7350,24,69,53
102,Beauty products,60,356,1,4400,27,27,37
102,Beauty products,42,241,1,1200,30,16,20
102,Home appliances,49,1216,1,1600,20,20,20
102,Computer accessories,25,153,3,250,16,15,15
102,Sports equipments,54,653,1,150,19,3,11
102,Books,,,,200,16,2,11
102,Office furnitures,53,213,3,775,35,9,15
102,Computer accessories,63,784,1,300,20,7,20
102,Books,41,763,1,150,20,10,20
102,Books,,,,950,45,12,30
102,Beauty products,40,241,2,4000,52,6,52
102,Sports equipments,57,407,1,500,20,6,15
102,Home appliances,31,447,1,100,16,6,11
102,Computer accessories,60,505,3,200,24,2,17
102,Sports equipments,52,1743,2,800,68,8,13
102,Clothes,26,3694,1,300,20,10,15
102,Clothes,58,1042,1,2000,28,8,15
102,Home construction,25,1052,5,300,16,7,11
102,Sports equipments,32,2228,1,1900,30,6,30
102,Home construction,43,656,2,783,16,8,15
102,Home construction,41,260,1,775,21,18,26
102,Sports equipments,55,716,1,1400,25,35,35
102,Sports equipments,55,536,1,600,28,18,17
102,Clothes,40,549,3,200,30,30,30
102,Office furnitures,44,919,2,1000,29,19,21
102,Office furnitures,50,379,1,1100,25,22,21
102,Computer accessories,48,375,6,100,29,7,16
102,Office furnitures,50,1053,1,400,19,11,19
102,Housewares,59,889,2,250,20,5,16
102,Home appliances,39,326,1,1050,38,41,39
102,Home appliances,,,,200,16,2,11
102,Beauty products,48,248,3,300,30,26,22
102,Beauty products,52,706,4,2450,23,7,23
102,Office furnitures,54,447,1,400,25,10,17
102,Computer accessories,55,743,1,2200,34,8,22
102,Clothes,46,458,1,500,20,12,15
102,Beauty products,58,373,2,1700,34,10,34
102,Sports equipments,49,166,1,325,25,10,13
102,Beauty products,36,1581,1,150,18,7,14
102,Books,37,107,2,200,22,3,11
102,Beauty products,56,1087,4,6250,55,14,44
102,Beauty products,33,939,2,950,40,6,35
246,Beauty products,47,84,2,200,32,8,26
246,Beauty products,55,148,1,6200,35,15,25
246,Beauty products,52,330,1,1650,33,44,19
246,Office furnitures,,,,200,22,14,14
246,Computer accessories,45,911,1,3350,20,21,20
246,Beauty products,60,1772,1,150,16,16,15
246,Clothes,60,1614,1,2900,83,82,12
246,Office furnitures,36,378,1,1550,23,17,18
246,Sports equipments,53,366,1,5750,30,19,31
246,Sports equipments,52,1304,1,200,18,9,13
246,Beauty products,45,736,3,350,25,10,20
246,Stationery,51,59,1,100,16,5,16
246,Office furnitures,42,413,1,700,16,30,20
246,Beauty products,51,495,1,233,18,16,14
246,Electronics,41,194,1,100,25,20,20
246,Sports equipments,,,,1800,25,25,25
246,Books,57,455,3,10700,40,100,16
246,Stationery,60,849,5,750,50,5,40
246,Computer accessories,,,,300,27,5,18
246,Office furnitures,32,1313,2,250,18,19,15
246,Books,44,233,5,461,18,10,14
246,Computer accessories,60,1146,1,4000,65,25,25
246,Home construction,50,353,1,1250,16,10,16
246,Sports equipments,43,876,2,543,30,12,16
246,Sports equipments,42,2263,6,1000,28,13,13
246,Home construction,60,703,6,9050,56,11,32
246,Books,58,774,1,1550,32,8,29
246,Computer accessories,56,1494,1,300,20,20,20
246,Books,,,,200,16,2,11
246,Agro products,47,886,4,500,30,14,16
246,Beauty products,52,303,2,9900,61,31,31
246,Books,41,517,1,875,65,23,20
246,Beauty products,60,850,1,1100,40,10,30
246,Office furnitures,56,349,3,200,16,12,20
246,Home appliances,55,880,3,50,18,6,11
246,Beauty products,55,1702,5,750,21,10,14
246,Home construction,50,429,4,530,18,24,18
246,Beauty products,50,314,1,400,40,15,40
246,Home construction,55,1181,1,250,16,11,14
246,Office furnitures,49,375,2,2000,20,40,30
246,Home construction,53,558,1,2400,41,11,36
246,Clothes,18,612,1,500,23,2,16
246,Beauty products,50,78,1,99,22,3,16
246,Beauty products,45,179,1,1150,16,12,12
246,Electronics,52,673,1,175,30,20,25
246,Electronics,57,991,1,217,17,13,15
246,Home construction,42,831,1,100,16,5,16
246,Books,54,909,2,700,20,20,20
246,Clothes,36,218,1,900,30,14,11
246,Beauty products,40,274,1,200,27,10,12
246,Beauty products,49,199,1,2800,95,7,33
246,Beauty products,58,591,1,500,16,11,11
246,Sports equipments,48,204,1,1150,19,22,19
246,Sports equipments,56,1100,2,300,30,20,40
246,Office furnitures,58,102,1,200,30,40,30
246,Books,53,1750,3,2550,105,3,70
246,Books,54,1057,6,200,18,3,16
246,Computer accessories,64,409,2,10900,45,15,35
246,Home construction,52,572,1,300,17,14,14
246,Computer accessories,51,122,4,450,20,31,30
246,Beauty products,33,523,3,584,16,11,13
246,Clothes,56,729,1,2700,20,30,30
246,Office furnitures,58,663,1,4200,34,10,38
246,Office furnitures,54,240,1,300,20,20,20
246,Beauty products,58,2375,6,1400,30,20,26
246,Shoes,57,1887,2,600,23,18,20
246,Beauty products,52,894,1,2250,34,52,30
246,Beauty products,45,499,6,4500,102,12,12
246,Agro products,47,115,6,500,20,20,20
246,Beauty products,55,800,1,900,23,18,18
246,Sports equipments,55,943,4,450,16,11,12
246,Home construction,30,503,1,700,18,12,18
246,Sports equipments,58,502,4,200,27,9,26
246,Home construction,31,735,3,600,20,20,20
246,Office furnitures,25,287,1,75,19,3,11
246,Sports equipments,50,589,2,600,19,10,15
246,Home construction,60,1596,3,750,30,11,20
246,Home construction,60,332,2,100,16,5,16
246,Beauty products,15,728,1,110,17,2,14
246,Beauty products,47,1115,3,125,24,12,20
246,Home construction,58,751,5,300,17,4,12
246,Home construction,59,445,1,133,16,12,15
246,Agro products,51,546,3,750,23,28,38
246,Home construction,37,269,3,6700,70,25,22
246,Books,60,137,1,16900,40,30,40
246,Office furnitures,59,651,5,4200,78,4,47
246,Sports equipments,60,776,6,100,17,4,12
246,Sports equipments,28,238,1,150,26,16,16
246,Sports equipments,42,331,1,550,23,37,35
246,Sports equipments,25,253,3,7000,25,25,25
246,Clothes,56,617,3,1100,32,9,21
246,Beauty products,44,1250,4,3850,35,26,41
382,Home construction,51,966,3,800,21,8,14
382,Computer accessories,55,703,1,1500,50,30,33
382,Agro products,58,942,2,450,16,16,22
382,Sports equipments,31,958,3,2350,92,4,24
382,Computer accessories,51,309,1,700,28,10,11
382,Housewares,53,357,2,500,16,16,12
382,Housewares,51,231,1,2100,40,6,29
382,Computer accessories,57,703,6,4700,47,19,23
382,Clothes,39,468,1,200,20,20,20
382,Clothes,55,514,1,900,16,10,16
382,Home construction,52,693,1,400,18,18,18
382,Home construction,54,1785,1,7000,57,11,52
382,Beauty products,55,416,1,400,22,5,20
382,Computer accessories,50,619,5,1150,40,20,30
382,Computer accessories,54,381,2,100,16,8,16
382,Clothes,57,707,1,10100,30,61,30
382,Beauty products,55,370,1,250,16,8,11
382,Computer accessories,59,555,1,4500,59,10,59
382,Beauty products,59,1100,6,1550,16,10,16
382,Home construction,56,1720,1,1000,20,20,14
382,Office furnitures,58,184,1,3000,55,25,35
382,Beauty products,60,401,2,150,16,5,15
382,Books,30,167,1,2150,21,4,71
382,Beauty products,49,515,1,550,27,25,25
382,Home appliances,60,566,1,17600,65,36,45
382,Home construction,30,299,2,250,16,23,14
382,Computer accessories,46,803,1,350,22,3,15
382,Computer accessories,52,3500,3,2700,16,11,11
382,Clothes,56,488,3,17150,36,48,56
382,Books,64,547,3,300,26,3,26
382,Books,32,1883,1,250,17,12,12
382,Clothes,16,978,1,300,16,8,11
382,Beauty products,59,760,2,650,20,11,15
382,Shoes,59,1391,3,1700,34,18,16
382,Computer accessories,48,731,1,200,16,2,11
382,Office furnitures,55,617,1,6400,30,30,30
382,Computer accessories,52,537,1,200,21,7,14
382,Stationery,59,497,2,1350,50,11,11
382,Computer accessories,30,1155,1,263,19,14,16
382,Beauty products,10,2068,1,1000,33,6,22
382,Office furnitures,56,1236,1,4350,20,20,20
382,Beauty products,54,315,1,303,14,14,28
382,Computer accessories,56,214,2,200,22,16,16
382,Home appliances,58,457,3,2950,17,22,17
382,Clothes,54,90,2,100,16,8,11
382,Computer accessories,35,240,3,130,100,25,35
382,Computer accessories,49,476,1,350,16,10,16
382,Sports equipments,33,106,2,250,20,20,20
382,Beauty products,54,757,6,3300,19,7,16
382,Computer accessories,37,1642,10,5500,29,37,25
382,Beauty products,41,312,2,200,24,7,14
382,Office furnitures,56,1133,1,4200,30,20,20
382,Beauty products,41,1109,1,217,17,10,14
382,Books,55,595,1,5600,20,5,60
382,Agro products,59,1343,2,150,16,13,11
382,Clothes,55,956,3,239,27,8,16
382,Stationery,63,1071,7,1300,29,9,18
382,Home construction,60,83,1,200,16,2,11
382,Home appliances,45,928,1,800,39,6,28
382,Computer accessories,59,274,1,150,24,13,13
382,Clothes,41,1918,1,580,39,11,15
382,Clothes,50,214,4,1600,25,9,17
382,Clothes,35,385,1,100,17,3,12
382,Clothes,52,294,2,1000,20,20,20
382,Office furnitures,54,118,1,1450,16,16,12
382,Computer accessories,60,473,1,600,30,4,20
382,Beauty products,50,520,2,1200,19,6,14
382,Office furnitures,28,528,1,1376,23,15,21
382,Agro products,,,,350,16,6,11
382,Computer accessories,52,967,1,220,22,13,12
382,Computer accessories,42,1604,1,6084,68,14,68
382,Sports equipments,53,542,2,400,16,11,20
103,Sports equipments,60,180,1,300,17,12,11
103,Home appliances,32,122,2,250,16,15,15
103,Sports equipments,53,532,1,600,20,7,20
103,Sports equipments,48,691,2,317,20,7,16
103,Electronics,47,414,1,2000,35,27,12
247,Home construction,34,1007,5,5650,40,16,50
247,Home construction,55,1440,1,575,20,10,15
247,Home construction,33,94,1,18450,68,21,42
247,Home construction,47,114,1,1000,35,10,34
247,Home construction,39,400,1,450,35,35,11
247,Home construction,56,199,2,75,16,15,15
247,Books,55,310,3,200,20,5,13
247,Sports equipments,40,774,1,625,16,14,15
247,Sports equipments,,,,200,16,2,11
247,Sports equipments,35,503,2,1500,40,45,30
121,Office furnitures,54,1632,6,650,20,40,50
121,Home construction,42,155,1,600,20,20,30
121,Home construction,60,1873,1,225,17,17,17
121,Clothes,57,2259,1,550,20,13,21
121,Clothes,50,690,1,7175,50,22,40
121,Beauty products,42,576,3,300,16,2,20
121,Home construction,35,272,2,350,19,22,17
121,Beauty products,49,199,4,650,19,20,15
121,Beauty products,53,514,3,424,25,10,19
121,Agro products,57,1268,2,102,20,6,13
121,Clothes,28,102,1,200,30,15,15
121,Clothes,36,668,1,650,16,40,11
121,Office furnitures,60,466,7,400,21,7,15
121,Home construction,60,628,2,200,16,11,11
121,Office furnitures,36,80,2,400,16,28,16
248,Home construction,58,801,1,2300,36,30,19
248,Clothes,51,1368,2,400,20,17,17
248,Home appliances,60,279,1,300,35,4,15
248,Home appliances,54,3569,2,150,32,20,20
248,Home appliances,52,920,4,600,35,15,30
248,Clothes,52,1427,1,10050,51,49,24
248,Office furnitures,22,265,1,420,28,12,22
248,Beauty products,59,168,3,200,16,2,11
248,Office furnitures,55,661,1,1200,35,3,30
248,Beauty products,53,1909,1,500,25,4,18
248,Beauty products,58,701,6,2250,55,12,35
248,Beauty products,39,202,1,2300,40,10,30
198,Beauty products,57,729,1,1500,20,30,30
198,Stationery,54,664,1,250,22,10,15
198,Home construction,40,622,6,700,40,15,40
198,Home construction,59,646,1,300,20,30,20
198,Office furnitures,57,1260,2,175,17,3,12
198,Home construction,59,266,1,3975,46,12,43
198,Clothes,48,662,2,18600,38,74,38
198,Clothes,17,746,1,300,16,4,11
198,Clothes,63,150,2,100,16,16,16
198,Beauty products,51,731,1,200,16,2,11
198,Books,55,1735,1,2550,20,40,25
198,Home construction,42,1182,1,15050,60,25,60
198,Agro products,54,940,1,1800,42,25,15
198,Home construction,37,337,1,325,17,18,12
198,Clothes,51,339,2,9500,42,54,25
198,Books,52,1493,6,4000,30,21,24
198,Computer accessories,,,,30000,65,65,65
198,Home appliances,54,1318,1,700,30,10,20
198,Computer accessories,56,160,2,150,20,5,12
198,Agro products,48,1422,1,200,18,8,14
198,Agro products,58,108,1,150,27,13,17
198,Agro products,42,3887,1,100,16,8,11
198,Agro products,45,1198,2,595,8,6,6
198,Agro products,44,610,1,600,26,6,18
198,Home appliances,54,691,2,200,16,2,11
198,Beauty products,58,291,1,2350,30,30,30
198,Agro products,39,120,2,200,25,5,12
198,Sports equipments,57,722,4,500,16,15,20
198,Beauty products,54,802,17,9000,33,30,44
198,Office furnitures,63,522,2,500,80,10,60
198,Beauty products,32,1032,1,100,16,2,11
198,Home appliances,42,951,2,400,18,18,18
198,Beauty products,60,681,4,16900,38,70,38
198,Beauty products,58,381,3,200,19,4,11
198,Clothes,38,456,1,150,29,2,16
198,Clothes,46,490,1,225,18,18,16
198,Beauty products,52,745,4,18200,40,60,40
198,Beauty products,58,789,2,790,28,24,31
198,Computer accessories,41,1064,1,21467,76,57,51
198,Beauty products,52,706,2,300,16,11,11
198,Beauty products,33,1405,3,150,35,2,25
198,Computer accessories,30,530,1,975,19,12,15
198,Home construction,56,1613,2,304,19,11,16
198,Clothes,39,1285,2,8200,40,35,35
198,Home appliances,41,186,2,700,16,35,25
198,Computer accessories,60,48,1,1400,60,30,16
198,Computer accessories,46,2145,8,18000,50,20,20
198,Clothes,58,526,5,350,43,16,27
198,Clothes,52,603,2,1200,65,12,12
198,Office furnitures,53,953,1,1200,42,25,15
198,Clothes,59,282,2,7683,38,45,52
198,Computer accessories,60,443,2,100,22,4,11
198,Sports equipments,49,1720,2,600,65,11,11
198,Beauty products,,,,1400,35,3,35
198,Sports equipments,60,1271,1,4550,40,21,32
198,Sports equipments,48,267,1,1588,48,12,44
198,Books,40,287,6,1400,20,16,22
198,Office furnitures,58,797,5,1100,23,7,38
198,Home construction,29,250,2,800,32,6,28
198,Computer accessories,45,1134,1,867,26,15,18
198,Beauty products,32,999,3,225,17,5,20
198,Computer accessories,45,650,1,75,11,11,8
198,Clothes,57,1176,4,3350,66,6,43
198,Clothes,63,1498,4,1800,20,40,21
198,Clothes,44,205,6,100,16,7,20
198,Office furnitures,31,322,2,300,25,6,15
198,Clothes,55,787,2,300,16,5,17
357,Beauty products,24,761,4,950,21,27,21
357,Beauty products,43,478,1,100,20,20,20
357,Computer accessories,48,2154,1,1800,30,23,11
357,Sports equipments,55,133,1,700,35,4,30
357,Sports equipments,59,586,3,1125,60,8,33
357,Computer accessories,44,343,1,1200,36,12,23
357,Books,52,468,3,230,16,14,15
357,Home appliances,57,1551,1,300,20,20,20
357,Computer accessories,44,952,3,200,20,25,25
357,Beauty products,56,217,1,400,17,11,11
357,Beauty products,48,157,1,250,17,3,10
357,Office furnitures,45,434,2,5903,38,31,33
357,Sports equipments,34,279,4,417,17,9,15
357,Sports equipments,47,1750,4,2550,105,3,70
357,Books,51,840,1,6800,45,20,45
357,Stationery,35,564,1,1900,16,2,11
357,Computer accessories,44,354,5,900,43,21,26
357,Beauty products,51,236,2,400,38,26,26
357,Sports equipments,48,2756,3,350,17,7,11
357,Clothes,51,1362,3,800,24,11,17
357,Clothes,57,500,1,300,16,11,11
357,Agro products,49,170,6,200,17,7,12
357,Office furnitures,55,1633,1,550,20,13,13
357,Home construction,36,1588,4,2050,47,13,24
357,Books,63,394,1,1650,45,15,35
357,Sports equipments,50,1352,2,4400,20,20,20
357,Office furnitures,53,192,1,100,16,8,11
357,Beauty products,40,202,1,850,16,20,15
357,Beauty products,54,369,1,450,35,2,25
357,Beauty products,52,1412,1,1850,20,20,20
357,Beauty products,41,384,1,2555,55,17,48
357,Office furnitures,58,905,2,300,20,10,15
357,Home appliances,57,384,1,600,30,10,20
357,Computer accessories,52,1400,1,100,16,3,15
357,Agro products,57,623,2,317,18,13,14
357,Computer accessories,60,1483,1,100,20,8,16
357,Home construction,55,529,4,2000,28,18,38
357,Office furnitures,52,231,1,1050,20,16,16
357,Office furnitures,54,553,1,1200,35,9,25
357,Beauty products,47,653,1,150,16,16,16
357,Clothes,51,208,3,200,55,6,55
357,Clothes,55,139,5,150,16,2,11
357,Clothes,40,1120,1,500,25,3,18
357,Books,59,307,2,8350,38,30,28
357,Home construction,45,702,4,100,19,3,11
357,Sports equipments,55,1646,1,300,16,6,11
357,Home appliances,52,1030,4,325,24,19,20
357,Home construction,34,1080,2,250,41,2,29
357,Home construction,60,549,4,100,18,12,16
357,Home construction,47,796,3,7300,82,10,54
357,Sports equipments,48,541,4,3000,67,13,17
357,Home construction,59,400,2,233,16,13,13
357,Stationery,42,237,1,900,39,4,27
357,Beauty products,,,,1550,38,4,23
357,Home appliances,34,774,1,900,36,9,11
357,Computer accessories,34,608,3,600,23,19,15
357,Clothes,50,205,1,800,16,11,18
357,Housewares,53,3826,2,350,20,20,20
357,Beauty products,58,374,6,200,16,9,11
357,Clothes,60,1511,5,300,30,16,11
357,Clothes,,,,850,27,13,21
357,Home construction,57,2637,3,1000,20,25,20
357,Sports equipments,32,820,1,2100,24,26,24
357,Agro products,27,819,1,100,16,5,16
357,Beauty products,47,167,4,800,35,10,55
357,Clothes,38,478,2,14300,49,42,42
357,Office furnitures,43,513,1,400,30,5,20
357,Home construction,60,415,7,300,16,2,20
357,Home construction,58,623,1,3100,70,8,70
357,Office furnitures,41,547,4,100,18,13,13
357,Sports equipments,51,695,1,200,20,18,18
357,Sports equipments,59,675,1,20300,44,93,30
357,Sports equipments,59,809,5,6600,45,25,35
357,Home construction,48,306,1,11550,50,20,50
357,Home construction,54,713,1,750,16,11,11
357,Home construction,54,460,1,475,24,19,24
357,Clothes,36,210,1,900,45,15,35
357,Home appliances,35,596,4,5500,32,32,32
357,Office furnitures,47,80,1,850,36,23,18
357,Beauty products,55,594,1,650,20,12,15
357,Beauty products,33,332,1,6750,54,18,53
